"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,AR-0009,SADF,"019","24049",
2017-01-01,SGEN,SADF,"019","24049",
2017-01-01,AR-0401,SADF,"019","24049",
2017-01-01,SARP,SADF,"019","24049",
2017-01-01,SARC,SADF,"019","24049",
2017-01-01,SARE,SADF,"019","24049",
2017-01-01,SANH,SADF,"019","24049",
2017-01-01,AR-0452,SADF,"019","24049",
2017-01-01,AR-0014,SADF,"019","24049",
2017-01-01,SATO,SADF,"019","24049",
2017-01-01,SARV,SADF,"019","24049",
2017-01-01,SBFL,SADF,"019","24049",
2017-01-01,SANE,SADF,"019","24049",
2017-01-01,SA23,SADF,"019","24049",
2017-01-01,AR-0380,SADF,"019","24049",
2017-01-01,SA26,SADF,"019","24049",
2017-01-01,SANC,SADF,"019","24049",
2017-01-01,AR-0039,SADF,"019","24049",
2017-01-01,SATG,SADF,"019","24049",
2017-01-01,AR-0052,SADF,"019","24049",
2017-01-01,SATR,SADF,"019","24049",
2017-01-01,SATM,SADF,"019","24049",
2017-01-01,SANO,SADF,"019","24049",
2017-01-01,SANL,SADF,"019","24049",
2017-01-01,AR-0374,SADF,"019","24049",
2017-01-01,SCSE,SADF,"019","24049",
2017-01-01,AR-0436,SADF,"019","24049",
2017-01-01,SBPA,SADF,"019","24049",
2017-01-01,SBEG,SADF,"019","24049",
2017-01-01,SKCL,SADF,"019","24049",
2017-01-01,SBFZ,SADF,"019","24049",
2017-01-01,SPQT,SADF,"019","24049",
2017-01-01,AR-0142,SADF,"019","24049",
2017-01-01,AR-0463,SADF,"019","24049",
2017-01-01,AR-0327,SADF,"019","24049",
2017-01-01,SARM,SADF,"019","24049",
2017-01-01,AR-0386,SADF,"019","24049",
2017-01-01,AR-0332,SADF,"019","24049",
2017-01-01,AR-0217,SADF,"019","24049",
2017-01-01,AR-0231,SADF,"019","24049",
2017-01-01,AR-0346,SADF,"019","24049",
2017-01-01,AR-0211,SADF,"019","24049",
2017-01-01,SACC,SADF,"019","24049",
2017-01-01,AR-0216,SADF,"019","24049",
2017-01-01,SAFR,SADF,"019","24049",
2017-01-01,SAAC,SADF,"019","24049",
2017-01-01,SACO,SADF,"019","24049",
2017-01-01,AR-0049,SADF,"019","24049",
2017-01-01,SUSO,SADF,"019","24049",
2017-01-01,SACA,SADF,"019","24049",
2017-01-01,AR-0141,SADF,"019","24049",
2017-01-01,SACD,SADF,"019","24049",
2017-01-01,SANU,SADF,"019","24049",
2017-01-01,SA40,SADF,"019","24049",
2017-01-01,AR-0036,SADF,"019","24049",
2017-01-01,SAAV,SADF,"019","24049",
2017-01-01,SBPK,SADF,"019","24049",
2017-01-01,AR-0289,SADF,"019","24049",
2017-01-01,SAAP,SADF,"019","24049",
2017-01-01,SAAU,SADF,"019","24049",
2017-01-01,AR-0331,SADF,"019","24049",
2017-01-01,AR-0248,SADF,"019","24049",
2017-01-01,SAOD,SADF,"019","24049",
2017-01-01,AR-0379,SADF,"019","24049",
2017-01-01,AR-0125,SADF,"019","24049",
2017-01-01,AR-0165,SADF,"019","24049",
2017-01-01,SAOE,SADF,"019","24049",
2017-01-01,AR-0382,SADF,"019","24049",
2017-01-01,AR-0108,SADF,"019","24049",
2017-01-01,SAOV,SADF,"019","24049",
2017-01-01,SUMO,SADF,"019","24049",
2017-01-01,AR-0423,SADF,"019","24049",
2017-01-01,SUPU,SADF,"019","24049",
2017-01-01,SAOS,SADF,"019","24049",
2017-01-01,AR-0110,SADF,"019","24049",
2017-01-01,AR-0376,SADF,"019","24049",
2017-01-01,AR-0306,SADF,"019","24049",
2017-01-01,SA05,SADF,"019","24049",
2017-01-01,SAOM,SADF,"019","24049",
2017-01-01,AR-0372,SADF,"019","24049",
2017-01-01,AR-0168,SADF,"019","24049",
2017-01-01,AR-0077,SADF,"019","24049",
2017-01-01,SAME,SADF,"019","24049",
2017-01-01,SAAR,SADF,"019","24049",
2017-01-01,AR-0446,SADF,"019","24049",
2017-01-01,SCVM,SADF,"019","24049",
2017-01-01,SA16,SADF,"019","24049",
2017-01-01,AR-0414,SADF,"019","24049",
2017-01-01,SAAG,SADF,"019","24049",
2017-01-01,AR-0437,SADF,"019","24049",
2017-01-01,AR-0184,SADF,"019","24049",
2017-01-01,AR-0038,SADF,"019","24049",
2017-01-01,AR-0333,SADF,"019","24049",
2017-01-01,AR-0305,SADF,"019","24049",
2017-01-01,SAOC,SADF,"019","24049",
2017-01-01,AR-0427,SADF,"019","24049",
2017-01-01,SA17,SADF,"019","24049",
2017-01-01,AR-0318,SADF,"019","24049",
2017-01-01,SAOU,SADF,"019","24049",
2017-01-01,AR-0116,SADF,"019","24049",
2017-01-01,AR-0032,SADF,"019","24049",
2017-01-01,SUDU,SADF,"019","24049",
2017-01-01,SA31,SADF,"019","24049",
2017-01-01,SCEL,SADF,"019","24049",
2017-01-01,AR-0066,SADF,"019","24049",
2017-01-01,AR-0018,SADF,"019","24049",
2017-01-01,SA32,SADF,"019","24049",
2017-01-01,AR-0232,SADF,"019","24049",
2017-01-01,SAVO,SADF,"019","24049",
2017-01-01,SAOR,SADF,"019","24049",
2017-01-01,AR-0058,SADF,"019","24049",
2017-01-01,SAAN,SADF,"019","24049",
2017-01-01,AR-0267,SADF,"019","24049",
2017-01-01,AR-0345,SADF,"019","24049",
2017-01-01,SUCM,SADF,"019","24049",
2017-01-01,AR-0143,SADF,"019","24049",
2017-01-01,AR-0485,SADF,"019","24049",
2017-01-01,AR-0047,SADF,"019","24049",
2017-01-01,AR-0383,SADF,"019","24049",
2017-01-01,AR-0080,SADF,"019","24049",
2017-01-01,SA04,SADF,"019","24049",
2017-01-01,SCRL,SADF,"019","24049",
2017-01-01,AR-0319,SADF,"019","24049",
2017-01-01,SAAA,SADF,"019","24049",
2017-01-01,AR-0133,SADF,"019","24049",
2017-01-01,AR-0226,SADF,"019","24049",
2017-01-01,AR-0259,SADF,"019","24049",
2017-01-01,AR-0322,SADF,"019","24049",
2017-01-01,AR-0062,SADF,"019","24049",
2017-01-01,AR-0242,SADF,"019","24049",
2017-01-01,AR-0324,SADF,"019","24049",
2017-01-01,AR-0455,SADF,"019","24049",
2017-01-01,AR-0461,SADF,"019","24049",
2017-01-01,AR-0069,SADF,"019","24049",
2017-01-01,AR-0243,SADF,"019","24049",
2017-01-01,AR-0086,SADF,"019","24049",
2017-01-01,AR-0270,SADF,"019","24049",
2017-01-01,SADF,SADF,"019","24049",
2017-01-01,SUCA,SADF,"019","24049",
2017-01-01,AR-0031,SADF,"019","24049",
2017-01-01,AR-0081,SADF,"019","24049",
2017-01-01,AR-0350,SADF,"019","24049",
2017-01-01,AR-0175,SADF,"019","24049",
2017-01-01,AR-0185,SADF,"019","24049",
2017-01-01,AR-0343,SADF,"019","24049",
2017-01-01,SADO,SADF,"019","24049",
2017-01-01,SAAJ,SADF,"019","24049",
2017-01-01,AR-0252,SADF,"019","24049",
2017-01-01,AR-0104,SADF,"019","24049",
2017-01-01,SABE,SADF,"019","24049",
2017-01-01,SADJ,SADF,"019","24049",
2017-01-01,AR-0472,SADF,"019","24049",
2017-01-01,AR-0126,SADF,"019","24049",
2017-01-01,AR-0287,SADF,"019","24049",
2017-01-01,SAMR,SADF,"019","24049",
2017-01-01,AR-0096,SADF,"019","24049",
2017-01-01,SADP,SADF,"019","24049",
2017-01-01,AR-0263,SADF,"019","24049",
2017-01-01,AR-0192,SADF,"019","24049",
2017-01-01,AR-0271,SADF,"019","24049",
2017-01-01,AR-0417,SADF,"019","24049",
2017-01-01,AR-0240,SADF,"019","24049",
2017-01-01,SADM,SADF,"019","24049",
2017-01-01,AR-0051,SADF,"019","24049",
2017-01-01,SADQ,SADF,"019","24049",
2017-01-01,AR-0284,SADF,"019","24049",
2017-01-01,SADZ,SADF,"019","24049",
2017-01-01,AR-0158,SADF,"019","24049",
2017-01-01,AR-0174,SADF,"019","24049",
2017-01-01,SUAA,SADF,"019","24049",
2017-01-01,AR-0265,SADF,"019","24049",
2017-01-01,AR-0199,SADF,"019","24049",
2017-01-01,SAEZ,SADF,"019","24049",
2017-01-01,AR-0137,SADF,"019","24049",
2017-01-01,AR-0460,SADF,"019","24049",
2017-01-01,SUMU,SADF,"019","24049",
2017-01-01,AR-0040,SADF,"019","24049",
2017-01-01,SULS,SADF,"019","24049",
2017-01-01,AR-0219,SADF,"019","24049",
2017-01-01,AR-0354,SADF,"019","24049",
2017-01-01,AR-0253,SADF,"019","24049",
2017-01-01,AR-0300,SADF,"019","24049",
2017-01-01,AR-0488,SADF,"019","24049",
2017-01-01,SUPE,SADF,"019","24049",
2017-01-01,AR-0170,SADF,"019","24049",
2017-01-01,AR-0120,SADF,"019","24049",
2017-01-01,AR-0101,SADF,"019","24049",
2017-01-01,SADL,SADF,"019","24049",
2017-01-01,AR-0166,SADF,"019","24049",
2017-01-01,AR-0176,SADF,"019","24049",
2017-01-01,AR-0010,SADF,"019","24049",
2017-01-01,AR-0313,SADF,"019","24049",
2017-01-01,AR-0329,SADF,"019","24049",
2017-01-01,AR-0079,SADF,"019","24049",
2017-01-01,AR-0441,SADF,"019","24049",
2017-01-01,AR-0005,SADF,"019","24049",
2017-01-01,AR-0395,SADF,"019","24049",
2017-01-01,AR-0257,SADF,"019","24049",
2017-01-01,AR-0203,SADF,"019","24049",
2017-01-01,SAAI,SADF,"019","24049",
2017-01-01,SAZX,SADF,"019","24049",
2017-01-01,AR-0375,SADF,"019","24049",
2017-01-01,AR-0373,SADF,"019","24049",
2017-01-01,AR-0334,SADF,"019","24049",
2017-01-01,SAMM,SADF,"019","24049",
2017-01-01,AR-0311,SADF,"019","24049",
2017-01-01,AR-0100,SADF,"019","24049",
2017-01-01,SA36,SADF,"019","24049",
2017-01-01,AR-0083,SADF,"019","24049",
2017-01-01,SAZG,SADF,"019","24049",
2017-01-01,SA06,SADF,"019","24049",
2017-01-01,SAZP,SADF,"019","24049",
2017-01-01,AR-0218,SADF,"019","24049",
2017-01-01,SAEL,SADF,"019","24049",
2017-01-01,SAZI,SADF,"019","24049",
2017-01-01,AR-0293,SADF,"019","24049",
2017-01-01,AR-0193,SADF,"019","24049",
2017-01-01,SAZD,SADF,"019","24049",
2017-01-01,AR-0213,SADF,"019","24049",
2017-01-01,SAZL,SADF,"019","24049",
2017-01-01,SAZR,SADF,"019","24049",
2017-01-01,AR-0121,SADF,"019","24049",
2017-01-01,AR-0323,SADF,"019","24049",
2017-01-01,AR-0027,SADF,"019","24049",
2017-01-01,SCIE,SADF,"019","24049",
2017-01-01,SAZA,SADF,"019","24049",
2017-01-01,SAZF,SADF,"019","24049",
2017-01-01,AR-0264,SADF,"019","24049",
2017-01-01,AR-0296,SADF,"019","24049",
2017-01-01,AR-0262,SADF,"019","24049",
2017-01-01,AR-0053,SADF,"019","24049",
2017-01-01,AR-0082,SADF,"019","24049",
2017-01-01,SAZV,SADF,"019","24049",
2017-01-01,SAZT,SADF,"019","24049",
2017-01-01,AR-0028,SADF,"019","24049",
2017-01-01,AR-0393,SADF,"019","24049",
2017-01-01,SAEA,SADF,"019","24049",
2017-01-01,SAZC,SADF,"019","24049",
2017-01-01,AR-0115,SADF,"019","24049",
2017-01-01,AR-0241,SADF,"019","24049",
2017-01-01,SA13,SADF,"019","24049",
2017-01-01,SAZE,SADF,"019","24049",
2017-01-01,AR-0122,SADF,"019","24049",
2017-01-01,AR-0150,SADF,"019","24049",
2017-01-01,KTBN,SADF,"019","24049",
2017-01-01,SA21,SADF,"019","24049",
2017-01-01,AR-0024,SADF,"019","24049",
2017-01-01,SAZM,SADF,"019","24049",
2017-01-01,AR-0114,SADF,"019","24049",
2017-01-01,AR-0061,SADF,"019","24049",
2017-01-01,AR-0180,SADF,"019","24049",
2017-01-01,AR-0355,SADF,"019","24049",
2017-01-01,AR-0255,SADF,"019","24049",
2017-01-01,AR-0453,SADF,"019","24049",
2017-01-01,SA14,SADF,"019","24049",
2017-01-01,AR-0454,SADF,"019","24049",
2017-01-01,AR-0063,SADF,"019","24049",
2017-01-01,SAZH,SADF,"019","24049",
2017-01-01,SAZO,SADF,"019","24049",
2017-01-01,SAZB,SADF,"019","24049",
2017-01-01,AR-0113,SADF,"019","24049",
2017-01-01,SAZN,SADF,"019","24049",
2017-01-01,SAZQ,SADF,"019","24049",
2017-01-01,SAHR,SADF,"019","24049",
2017-01-01,SA29,SADF,"019","24049",
2017-01-01,SKBO,SADF,"019","24049",
2017-01-01,AR-0145,SADF,"019","24049",
2017-01-01,SAZY,SADF,"019","24049",
2017-01-01,SAVN,SADF,"019","24049",
2017-01-01,SAVV,SADF,"019","24049",
2017-01-01,AR-0238,SADF,"019","24049",
2017-01-01,SAZS,SADF,"019","24049",
2017-01-01,SCTE,SADF,"019","24049",
2017-01-01,SAVB,SADF,"019","24049",
2017-01-01,SAVY,SADF,"019","24049",
2017-01-01,SAVE,SADF,"019","24049",
2017-01-01,SAVT,SADF,"019","24049",
2017-01-01,AR-0134,SADF,"019","24049",
2017-01-01,SAVC,SADF,"019","24049",
2017-01-01,SCBA,SADF,"019","24049",
2017-01-01,SAWP,SADF,"019","24049",
2017-01-01,SAWD,SADF,"019","24049",
2017-01-01,SAWC,SADF,"019","24049",
2017-01-01,SAWG,SADF,"019","24049",
2017-01-01,SCCI,SADF,"019","24049",
2017-01-01,SAWE,SADF,"019","24049",
2017-01-01,SAWH,SADF,"019","24049",
2017-01-01,SKRG,SADF,"019","24049",
2017-01-01,SBJP,SADF,"019","24049",
2017-01-01,SBRF,SADF,"019","24049",
2017-01-01,MPTO,SADF,"019","24049",
2017-01-01,SACO,SUCA,"019","24049",
2017-01-01,SAAP,SUCA,"019","24049",
2017-01-01,SADF,SUCA,"019","24049",
2017-01-01,SABE,SUCA,"019","24049",
2017-01-01,SAEZ,SUCA,"019","24049",
2017-01-01,SADF,AR-0031,"019","24049",
2017-01-01,SADM,AR-0031,"019","24049",
2017-01-01,SACO,AR-0081,"019","24049",
2017-01-01,SAAP,AR-0081,"019","24049",
2017-01-01,SAAR,AR-0081,"019","24049",
2017-01-01,SADF,AR-0081,"019","24049",
2017-01-01,SADM,AR-0081,"019","24049",
2017-01-01,SAEZ,AR-0081,"019","24049",
2017-01-01,SAZT,AR-0081,"019","24049",
2017-01-01,SAAV,AR-0350,"019","24049",
2017-01-01,SADF,AR-0350,"019","24049",
2017-01-01,SABE,AR-0350,"019","24049",
2017-01-01,SAEZ,AR-0350,"019","24049",
2017-01-01,SAZT,AR-0350,"019","24049",
2017-01-01,SARI,AR-0175,"019","24049",
2017-01-01,SAAC,AR-0175,"019","24049",
2017-01-01,SACO,AR-0175,"019","24049",
2017-01-01,SAAV,AR-0175,"019","24049",
2017-01-01,SAAP,AR-0175,"019","24049",
2017-01-01,SAAR,AR-0175,"019","24049",
2017-01-01,SAAG,AR-0175,"019","24049",
2017-01-01,SAOC,AR-0175,"019","24049",
2017-01-01,SADF,AR-0175,"019","24049",
2017-01-01,SABE,AR-0175,"019","24049",
2017-01-01,SAMR,AR-0175,"019","24049",
2017-01-01,SADM,AR-0175,"019","24049",
2017-01-01,SADL,AR-0175,"019","24049",
2017-01-01,SAZG,AR-0175,"019","24049",
2017-01-01,SAZR,AR-0175,"019","24049",
2017-01-01,SAZT,AR-0175,"019","24049",
2017-01-01,SAZM,AR-0175,"019","24049",
2017-01-01,SAZB,AR-0175,"019","24049",
2017-01-01,SAZN,AR-0175,"019","24049",
2017-01-01,SAZS,AR-0175,"019","24049",
2017-01-01,SAVC,AR-0175,"019","24049",
2017-01-01,SAAV,AR-0185,"019","24049",
2017-01-01,SAAR,AR-0185,"019","24049",
2017-01-01,SADF,AR-0185,"019","24049",
2017-01-01,SABE,AR-0185,"019","24049",
2017-01-01,SADP,AR-0185,"019","24049",
2017-01-01,SADM,AR-0185,"019","24049",
2017-01-01,SADL,AR-0185,"019","24049",
2017-01-01,SAZM,AR-0185,"019","24049",
2017-01-01,SADF,AR-0343,"019","24049",
2017-01-01,SABE,AR-0343,"019","24049",
2017-01-01,SAAG,SADO,"019","24049",
2017-01-01,SADF,SADO,"019","24049",
2017-01-01,SADP,SADO,"019","24049",
2017-01-01,SAEZ,SADO,"019","24049",
2017-01-01,SADL,SADO,"019","24049",
2017-01-01,SAZR,SADO,"019","24049",
2017-01-01,SADF,SAAJ,"019","24049",
2017-01-01,SABE,SAAJ,"019","24049",
2017-01-01,SAZM,SAAJ,"019","24049",
2017-01-01,SACO,AR-0252,"019","24049",
2017-01-01,SAAP,AR-0252,"019","24049",
2017-01-01,SAAR,AR-0252,"019","24049",
2017-01-01,SAAG,AR-0252,"019","24049",
2017-01-01,SAOU,AR-0252,"019","24049",
2017-01-01,SADF,AR-0252,"019","24049",
2017-01-01,SABE,AR-0252,"019","24049",
2017-01-01,SADP,AR-0252,"019","24049",
2017-01-01,SADM,AR-0252,"019","24049",
2017-01-01,SADL,AR-0252,"019","24049",
2017-01-01,SAZG,AR-0252,"019","24049",
2017-01-01,SAZR,AR-0252,"019","24049",
2017-01-01,SAZM,AR-0252,"019","24049",
2017-01-01,SAZN,AR-0252,"019","24049",
2017-01-01,SAZS,AR-0252,"019","24049",
2017-01-01,SAVE,AR-0252,"019","24049",
2017-01-01,SADF,AR-0104,"019","24049",
2017-01-01,SEMT,SABE,"019","24049",
2017-01-01,SKCG,SABE,"019","24049",
2017-01-01,SVMI,SABE,"019","24049",
2017-01-01,SBGM,SABE,"019","24049",
2017-01-01,TNCB,SABE,"019","24049",
2017-01-01,SBSV,SABE,"019","24049",
2017-01-01,SPZO,SABE,"019","24049",
2017-01-01,SBBR,SABE,"019","24049",
2017-01-01,SBPS,SABE,"019","24049",
2017-01-01,SLLP,SABE,"019","24049",
2017-01-01,GVAC,SABE,"019","24049",
2017-01-01,SLVR,SABE,"019","24049",
2017-01-01,TNCM,SABE,"019","24049",
2017-01-01,SCAR,SABE,"019","24049",
2017-01-01,TJSJ,SABE,"019","24049",
2017-01-01,MDLR,SABE,"019","24049",
2017-01-01,MDPC,SABE,"019","24049",
2017-01-01,SBCR,SABE,"019","24049",
2017-01-01,MMTO,SABE,"019","24049",
2017-01-01,SBCF,SABE,"019","24049",
2017-01-01,SBBH,SABE,"019","24049",
2017-01-01,SEGU,SABE,"019","24049",
2017-01-01,SCDA,SABE,"019","24049",
2017-01-01,SLTJ,SABE,"019","24049",
2017-01-01,SAOL,SABE,"019","24049",
2017-01-01,SAST,SABE,"019","24049",
2017-01-01,SBGL,SABE,"019","24049",
2017-01-01,SBKP,SABE,"019","24049",
2017-01-01,SASO,SABE,"019","24049",
2017-01-01,SBGR,SABE,"019","24049",
2017-01-01,SA24,SABE,"019","24049",
2017-01-01,SCLE,SABE,"019","24049",
2017-01-01,SASJ,SABE,"019","24049",
2017-01-01,SASA,SABE,"019","24049",
2017-01-01,AR-0212,SABE,"019","24049",
2017-01-01,SGAS,SABE,"019","24049",
2017-01-01,SBCT,SABE,"019","24049",
2017-01-01,SBFI,SABE,"019","24049",
2017-01-01,SARI,SABE,"019","24049",
2017-01-01,FALA,SABE,"019","24049",
2017-01-01,SA02,SABE,"019","24049",
2017-01-01,KFLL,SABE,"019","24049",
2017-01-01,AR-0410,SABE,"019","24049",
2017-01-01,SARF,SABE,"019","24049",
2017-01-01,SATI,SABE,"019","24049",
2017-01-01,SA10,SABE,"019","24049",
2017-01-01,SANT,SABE,"019","24049",
2017-01-01,SCAT,SABE,"019","24049",
2017-01-01,SARP,SABE,"019","24049",
2017-01-01,SARC,SABE,"019","24049",
2017-01-01,SARE,SABE,"019","24049",
2017-01-01,SANH,SABE,"019","24049",
2017-01-01,SATO,SABE,"019","24049",
2017-01-01,SARV,SABE,"019","24049",
2017-01-01,SBFL,SABE,"019","24049",
2017-01-01,SANE,SABE,"019","24049",
2017-01-01,SANC,SABE,"019","24049",
2017-01-01,SATG,SABE,"019","24049",
2017-01-01,SATR,SABE,"019","24049",
2017-01-01,SATM,SABE,"019","24049",
2017-01-01,SANO,SABE,"019","24049",
2017-01-01,AR-0466,SABE,"019","24049",
2017-01-01,SANL,SABE,"019","24049",
2017-01-01,KHOU,SABE,"019","24049",
2017-01-01,SBPA,SABE,"019","24049",
2017-01-01,SBEG,SABE,"019","24049",
2017-01-01,SBFZ,SABE,"019","24049",
2017-01-01,SPQT,SABE,"019","24049",
2017-01-01,AR-0346,SABE,"019","24049",
2017-01-01,AR-0211,SABE,"019","24049",
2017-01-01,SAFR,SABE,"019","24049",
2017-01-01,SAAC,SABE,"019","24049",
2017-01-01,SACO,SABE,"019","24049",
2017-01-01,SUSO,SABE,"019","24049",
2017-01-01,AR-0141,SABE,"019","24049",
2017-01-01,SACD,SABE,"019","24049",
2017-01-01,SANU,SABE,"019","24049",
2017-01-01,SA40,SABE,"019","24049",
2017-01-01,SAAV,SABE,"019","24049",
2017-01-01,SAAP,SABE,"019","24049",
2017-01-01,SAOD,SABE,"019","24049",
2017-01-01,AR-0285,SABE,"019","24049",
2017-01-01,SAOV,SABE,"019","24049",
2017-01-01,SUPU,SABE,"019","24049",
2017-01-01,SAOS,SABE,"019","24049",
2017-01-01,AR-0110,SABE,"019","24049",
2017-01-01,AR-0444,SABE,"019","24049",
2017-01-01,SAOM,SABE,"019","24049",
2017-01-01,AR-0168,SABE,"019","24049",
2017-01-01,AR-0077,SABE,"019","24049",
2017-01-01,SAME,SABE,"019","24049",
2017-01-01,SAAR,SABE,"019","24049",
2017-01-01,SA16,SABE,"019","24049",
2017-01-01,SAAG,SABE,"019","24049",
2017-01-01,AR-0184,SABE,"019","24049",
2017-01-01,AR-0038,SABE,"019","24049",
2017-01-01,AR-0333,SABE,"019","24049",
2017-01-01,SAOC,SABE,"019","24049",
2017-01-01,AR-0318,SABE,"019","24049",
2017-01-01,SAOU,SABE,"019","24049",
2017-01-01,AR-0032,SABE,"019","24049",
2017-01-01,SUDU,SABE,"019","24049",
2017-01-01,SCEL,SABE,"019","24049",
2017-01-01,SA32,SABE,"019","24049",
2017-01-01,SAOR,SABE,"019","24049",
2017-01-01,SAAN,SABE,"019","24049",
2017-01-01,SUCM,SABE,"019","24049",
2017-01-01,SAAA,SABE,"019","24049",
2017-01-01,AR-0062,SABE,"019","24049",
2017-01-01,AR-0242,SABE,"019","24049",
2017-01-01,AR-0069,SABE,"019","24049",
2017-01-01,AR-0243,SABE,"019","24049",
2017-01-01,SADF,SABE,"019","24049",
2017-01-01,SUCA,SABE,"019","24049",
2017-01-01,AR-0350,SABE,"019","24049",
2017-01-01,AR-0185,SABE,"019","24049",
2017-01-01,AR-0343,SABE,"019","24049",
2017-01-01,SAAJ,SABE,"019","24049",
2017-01-01,AR-0252,SABE,"019","24049",
2017-01-01,SABE,SABE,"019","24049",
2017-01-01,SADJ,SABE,"019","24049",
2017-01-01,AR-0126,SABE,"019","24049",
2017-01-01,AR-0287,SABE,"019","24049",
2017-01-01,SAMR,SABE,"019","24049",
2017-01-01,AR-0303,SABE,"019","24049",
2017-01-01,SADP,SABE,"019","24049",
2017-01-01,AR-0263,SABE,"019","24049",
2017-01-01,AR-0123,SABE,"019","24049",
2017-01-01,SADM,SABE,"019","24049",
2017-01-01,SUAA,SABE,"019","24049",
2017-01-01,AR-0199,SABE,"019","24049",
2017-01-01,SAEZ,SABE,"019","24049",
2017-01-01,SUMU,SABE,"019","24049",
2017-01-01,SULS,SABE,"019","24049",
2017-01-01,SADL,SABE,"019","24049",
2017-01-01,AR-0166,SABE,"019","24049",
2017-01-01,AR-0176,SABE,"019","24049",
2017-01-01,AR-0313,SABE,"019","24049",
2017-01-01,AR-0005,SABE,"019","24049",
2017-01-01,SAMM,SABE,"019","24049",
2017-01-01,AR-0100,SABE,"019","24049",
2017-01-01,AR-0083,SABE,"019","24049",
2017-01-01,SAZG,SABE,"019","24049",
2017-01-01,SAZP,SABE,"019","24049",
2017-01-01,AR-0218,SABE,"019","24049",
2017-01-01,SAZI,SABE,"019","24049",
2017-01-01,AR-0293,SABE,"019","24049",
2017-01-01,AR-0193,SABE,"019","24049",
2017-01-01,SAZL,SABE,"019","24049",
2017-01-01,SAZR,SABE,"019","24049",
2017-01-01,SCIE,SABE,"019","24049",
2017-01-01,SAZA,SABE,"019","24049",
2017-01-01,SAZF,SABE,"019","24049",
2017-01-01,NZAA,SABE,"019","24049",
2017-01-01,AR-0296,SABE,"019","24049",
2017-01-01,AR-0082,SABE,"019","24049",
2017-01-01,SAZV,SABE,"019","24049",
2017-01-01,SAZT,SABE,"019","24049",
2017-01-01,AR-0028,SABE,"019","24049",
2017-01-01,SAZC,SABE,"019","24049",
2017-01-01,SAZE,SABE,"019","24049",
2017-01-01,KSFO,SABE,"019","24049",
2017-01-01,AR-0024,SABE,"019","24049",
2017-01-01,SAZM,SABE,"019","24049",
2017-01-01,AR-0114,SABE,"019","24049",
2017-01-01,LCP,SABE,"019","24049",
2017-01-01,SA14,SABE,"019","24049",
2017-01-01,AR-0063,SABE,"019","24049",
2017-01-01,SAZH,SABE,"019","24049",
2017-01-01,SAZO,SABE,"019","24049",
2017-01-01,SAZB,SABE,"019","24049",
2017-01-01,KADW,SABE,"019","24049",
2017-01-01,LEIB,SABE,"019","24049",
2017-01-01,SAZW,SABE,"019","24049",
2017-01-01,KIAD,SABE,"019","24049",
2017-01-01,SAZN,SABE,"019","24049",
2017-01-01,SAHZ,SABE,"019","24049",
2017-01-01,SAHR,SABE,"019","24049",
2017-01-01,SA29,SABE,"019","24049",
2017-01-01,AR-0292,SABE,"019","24049",
2017-01-01,SKBO,SABE,"019","24049",
2017-01-01,SAZY,SABE,"019","24049",
2017-01-01,LEMD,SABE,"019","24049",
2017-01-01,KJFK,SABE,"019","24049",
2017-01-01,SAVN,SABE,"019","24049",
2017-01-01,KTEB,SABE,"019","24049",
2017-01-01,SAVV,SABE,"019","24049",
2017-01-01,KHPN,SABE,"019","24049",
2017-01-01,SAZS,SABE,"019","24049",
2017-01-01,LEBL,SABE,"019","24049",
2017-01-01,SAVJ,SABE,"019","24049",
2017-01-01,SAVB,SABE,"019","24049",
2017-01-01,KBOS,SABE,"019","24049",
2017-01-01,SAVY,SABE,"019","24049",
2017-01-01,SAVE,SABE,"019","24049",
2017-01-01,SAVT,SABE,"019","24049",
2017-01-01,CYYZ,SABE,"019","24049",
2017-01-01,KRST,SABE,"019","24049",
2017-01-01,CYUL,SABE,"019","24049",
2017-01-01,SAVC,SABE,"019","24049",
2017-01-01,SAWD,SABE,"019","24049",
2017-01-01,EDDM,SABE,"019","24049",
2017-01-01,SAWR,SABE,"019","24049",
2017-01-01,SBSG,SABE,"019","24049",
2017-01-01,SAWC,SABE,"019","24049",
2017-01-01,SAWG,SABE,"019","24049",
2017-01-01,SCNT,SABE,"019","24049",
2017-01-01,AR-0046,SABE,"019","24049",
2017-01-01,SCCI,SABE,"019","24049",
2017-01-01,SAWE,SABE,"019","24049",
2017-01-01,SAWH,SABE,"019","24049",
2017-01-01,SPHI,SABE,"019","24049",
2017-01-01,SBRF,SABE,"019","24049",
2017-01-01,MPTO,SABE,"019","24049",
2017-01-01,SADF,SADJ,"019","24049",
2017-01-01,SABE,SADJ,"019","24049",
2017-01-01,SADM,SADJ,"019","24049",
2017-01-01,SAAV,AR-0126,"019","24049",
2017-01-01,SADF,AR-0126,"019","24049",
2017-01-01,SABE,AR-0126,"019","24049",
2017-01-01,SADP,AR-0126,"019","24049",
2017-01-01,SADM,AR-0126,"019","24049",
2017-01-01,SAEZ,AR-0126,"019","24049",
2017-01-01,SADL,AR-0126,"019","24049",
2017-01-01,SAZM,AR-0126,"019","24049",
2017-01-01,SADF,AR-0287,"019","24049",
2017-01-01,SASA,SAMR,"019","24049",
2017-01-01,SAFR,SAMR,"019","24049",
2017-01-01,SACO,SAMR,"019","24049",
